都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,説明,バリアフリー情報,ＵＲＬ,備考
270008,,大阪府,,大阪府営堺新金岡４丁５番住宅,,,,堺市北区新金岡町４丁,,34.567371,135.519078,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営堺宮園住宅,,,,堺市中区宮園町,,34.5270366,135.4901158,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営宮山台第１住宅,,,,堺市南区宮山台１丁,,34.5047353,135.501895,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営宮山台第２住宅,,,,堺市南区宮山台２丁,,34.5017027,135.5003071,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営宮山台第４住宅,,,,堺市南区宮山台４丁,,34.5076087,135.4982686,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営高倉台第１住宅,,,,堺市南区高倉台１丁,,34.4942753,135.518986,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高倉台第３住宅,,,,堺市南区高倉台３丁,,34.4969722,135.5252731,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営高倉台第４住宅,,,,堺市南区高倉台４丁,,34.4983516,135.5283844,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高倉台センター住宅,,,,堺市南区高倉台３丁,,34.4954019,135.5250288,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営竹城台第３住宅,,,,堺市南区竹城台３丁,,34.4951684,135.5057037,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営竹城台第４住宅,,,,堺市南区竹城台４丁,,34.49844,135.5006719,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営若松台第１住宅,,,,堺市南区若松台１丁,,34.4927543,135.5055642,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営若松台第２住宅,,,,堺市南区若松台２丁,,34.4885186,135.509727,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営三原台第１住宅,,,,堺市南区三原台１丁,,34.4989263,135.5189431,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営晴美台第３住宅,,,,堺市南区晴美台３丁,,34.4919143,135.5314422,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営晴美台第４住宅,,,,堺市南区晴美台４丁,,34.4931523,135.5330944,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営槇塚台第１住宅,,,,堺市南区槇塚台１丁,,34.4842119,135.5243289,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営桃山台１丁住宅,,,,堺市南区桃山台１丁,,34.4905879,135.488162,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営桃山台２丁住宅,,,,堺市南区桃山台２丁,,34.4901103,135.4872072,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営桃山台３丁住宅,,,,堺市南区桃山台３丁,,34.4913881,135.4851687,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営原山台３丁住宅,,,,堺市南区原山台３丁,,34.4780742,135.4923248,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営原山台５丁住宅,,,,堺市南区原山台５丁,,34.4804002,135.4973888,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営原山台５丁第２住宅,,,,堺市南区原山台５丁,,34.4816917,135.4980896,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営庭代台２丁住宅,,,,堺市南区庭代台２丁,,34.4738023,135.4958332,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営赤坂台３丁住宅,,,,堺市南区赤坂台３丁,,34.485954,135.4729271,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営城山台２丁住宅,,,,堺市南区城山台２丁,,34.4693622,135.4838383,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営新檜尾台３丁住宅,,,,堺市南区新檜尾台３丁,,34.4763838,135.4738751,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営御池台２丁住宅,,,,堺市南区御池台２丁,,34.4681592,135.5067015,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営鴨谷台１丁住宅,,,,堺市南区鴨谷台１丁,,34.4755889,135.4844499,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営桃山台３丁西住宅,,,,堺市南区桃山台３丁,,34.4917816,135.4831356,,,,,,,,,,,,耐震性能A
270008,,大阪府,,堺宮山台４丁,,,,堺市南区宮山台４丁,,34.507146,135.49733,,,,,,,,,,,,耐震性能A
270008,,大阪府,,堺竹城台４丁,,,,堺市南区竹城台４丁,,34.498741,135.499986,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営堺若松台２丁住宅,,,,堺市南区若松台２丁,,34.488378,135.510264,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営堺三原台住宅,,,,堺市南区三原台１丁,,34.497884,135.517804,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営春木旭住宅,,,,岸和田市春木旭町,,34.4757481,135.3960818,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田田治米住宅,,,,岸和田市田治米町,,34.4649218,135.4273295,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田土生住宅,,,,岸和田市土生町５丁目,,34.4449017,135.3816032,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田天神山住宅,,,,岸和田市天神山町１丁目,,34.4309653,135.3963554,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田春木住宅,,,,岸和田市吉井町１丁目,,34.4807186,135.3954327,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田額原住宅,,,,岸和田市額原町,,34.457845,135.4059041,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田吉井住宅,,,,岸和田市吉井町３丁目・４丁目,,34.4824254,135.4007328,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田荒木住宅,,,,岸和田市荒木町２丁目,,34.4753147,135.4019237,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田並松住宅,,,,岸和田市並松町,,34.4667263,135.3775907,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田磯上住宅,,,,岸和田市磯上町１丁目,,34.4866344,135.3916075,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田額原第２住宅,,,,岸和田市額原町,,34.4565711,135.4029536,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田大町住宅,,,,岸和田市大町,,34.4642141,135.4143369,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸和田下池田住宅,,,,岸和田市下池田町３丁目,,34.4687926,135.4078783,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営庄内西住宅,,,,豊中市庄内栄町５丁目,,34.7446981,135.467568,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営庄内北住宅,,,,豊中市庄内幸町１丁目,,34.7524249,135.4691935,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営新千里北住宅,,,,豊中市新千里北町２丁目・３丁目,,34.8182515,135.5010259,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営新千里東住宅,,,,豊中市新千里東町３丁目,,34.8144125,135.5038355,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営新千里南住宅,,,,豊中市新千里南町１丁目・２丁目,,34.8009067,135.4926896,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営桜塚住宅,,,,豊中市中桜塚５丁目,,34.7818134,135.4752016,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営庄内住宅,,,,豊中市三和町１丁目・３丁目,,34.7419696,135.4736996,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営西緑丘住宅,,,,豊中市西緑丘１丁目,,34.8109141,135.4750836,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営豊中豊南住宅,,,,豊中市豊南町南１丁目,,34.7462012,135.4794985,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営豊中島江住宅,,,,豊中市島江町１丁目,,34.74245,135.4666722,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営豊中春日住宅,,,,豊中市春日町４丁目,,34.812165,135.4694631,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営豊中上津島住宅,,,,豊中市上津島１丁目,,34.7537603,135.4614151,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営豊中服部本町住宅,,,,豊中市服部本町５丁目,,34.7684755,135.4774842,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営豊中上新田住宅,,,,豊中市上新田４丁目,,34.7992063,135.5018628,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営豊中新千里東住宅,,,,豊中市新千里東町３丁目,,34.814519,135.504049,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営豊中新千里南住宅,,,,豊中市新千里南町１丁目・２丁目,,34.802354,135.491822,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営池田神田住宅,,,,池田市神田１丁目,,34.8122616,135.4307884,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営池田伏尾台住宅,,,,池田市伏尾台２丁目,,34.8644542,135.4401934,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営池田城南住宅,,,,池田市城南３丁目,,34.816772,135.432962,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岸部第１住宅,,,,吹田市岸部北２丁目,,34.7782798,135.5319571,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営吹田山田西住宅,,,,吹田市山田西２丁目,,34.792854,135.5271828,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営吹田山田西第２住宅,,,,吹田市山田西２丁目,,34.7988011,135.5222905,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営吹田岸部住宅,,,,吹田市岸部北４丁目,,34.7836155,135.5327564,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営吹田川園住宅,,,,吹田市川園町,,34.7625219,135.5379975,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営千里佐竹台住宅,,,,吹田市佐竹台２丁目・５丁目,,34.7906513,135.5171299,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営千里高野台住宅,,,,吹田市高野台１丁目・４丁目,,34.7957703,135.5127847,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営千里藤白台住宅,,,,吹田市藤白台１丁目・３丁目,,34.8157764,135.5153275,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営千里古江台住宅,,,,吹田市古江台４丁目・５丁目,,34.8153007,135.5121303,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営千里青山台住宅,,,,吹田市青山台２丁目,,34.8235802,135.5023992,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営千里桃山台住宅,,,,吹田市桃山台１丁目・２丁目,,34.7929245,135.5043304,,,,,,,,,,,,耐震性能C
270008,,大阪府,,大阪府営吹田佐竹台住宅,,,,吹田市佐竹台２丁目・５丁目,,34.7906513,135.5171299,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営吹田高野台住宅,,,,吹田市高野台１丁目,,34.7934,135.513985,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営吹田藤白台住宅,,,,吹田市藤白台３丁目,,34.81701,135.514705,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営吹田古江台住宅,,,,吹田市古江台４丁目,,34.8153007,135.5121303,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営吹田竹見台住宅,,,,吹田市竹見台４丁目,,34.794554,135.499663,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉大津要池住宅,,,,泉大津市要池住宅,,34.4916844,135.4205704,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉大津式内住宅,,,,泉大津市式内町,,34.4963471,135.4018038,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉大津小松住宅,,,,泉大津市小松町,,34.5094123,135.4070199,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉大津東助松住宅,,,,泉大津市東助松町３丁目,,34.508705,135.422287,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉大津助松住宅,,,,泉大津市助松町３丁目,,34.513616,135.4162467,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉大津なぎさ住宅,,,,泉大津市なぎさ町,,34.5087227,135.4014623,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻芝生住宅,,,,高槻市芝生町２丁目,,34.8294986,135.6080246,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻深沢住宅,,,,高槻市深沢町２丁目,,34.8298685,135.6353563,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻下田部住宅,,,,高槻市登町,,34.8267244,135.6216717,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻柱本住宅,,,,高槻市柱本新町,,34.7959025,135.6007719,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻氷室住宅,,,,高槻市氷室町１丁目,,34.8457191,135.5954021,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻赤大路住宅,,,,高槻市赤大路町,,34.8380286,135.584697,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻五領住宅,,,,高槻市五領町,,34.863279,135.6542337,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻沢良木住宅,,,,高槻市千代田町・沢良木町,,34.8479028,135.6305981,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻栄町住宅,,,,高槻市栄町１丁目,,34.8271383,135.5968827,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻城東住宅,,,,高槻市城東町,,34.8423619,135.6287985,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻天川住宅,,,,高槻市天川町,,34.8447858,135.6331354,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻津之江住宅,,,,高槻市津之江町３丁目,,34.835192,135.6075311,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高槻八丁畷住宅,,,,高槻市八丁畷町,,34.853683,135.626875,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貝塚森住宅,,,,貝塚市森,,34.4158495,135.3776979,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貝塚三ツ松住宅,,,,貝塚市三ツ松,,34.4039531,135.3782237,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貝塚久保住宅,,,,貝塚市久保,,34.4452202,135.3760242,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貝塚三ツ松第２住宅,,,,貝塚市三ツ松,,34.4083348,135.380466,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貝塚王子住宅,,,,貝塚市王子,,34.4291003,135.3447738,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貝塚半田住宅,,,,貝塚市半田,,34.4368499,135.3734922,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貝塚堀住宅,,,,貝塚市堀２丁目,,34.4517053,135.3643835,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貝塚橋本第２住宅,,,,貝塚市橋本,,34.4240803,135.3666902,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口佐太中住宅,,,,守口市佐太中町４丁目,,34.7577446,135.5871999,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口錦通住宅,,,,守口市寺方錦通４丁目,,34.7215973,135.580371,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口淀江住宅,,,,守口市淀江町,,34.7486828,135.5684566,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口金田南住宅,,,,守口市金田町２丁目,,34.7564577,135.5901182,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口藤田住宅,,,,守口市藤田町５丁目,,34.7460822,135.60045,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口八雲北住宅,,,,守口市八雲北町２丁目,,34.7506927,135.5637145,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口金田北住宅,,,,守口市金田町３丁目,,34.7594762,135.5941392,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口佐太東住宅,,,,守口市佐太東町１丁目,,34.755346,135.5886981,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営守口寺方住宅,,,,守口市寺方本通２丁目,,34.724765,135.575414,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方三栗住宅,,,,枚方市三栗２丁目,,34.8384213,135.6612207,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営牧野北住宅,,,,枚方市牧野北町,,34.850976,135.6670535,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営村野住宅,,,,枚方市村野南町,,34.7972593,135.6646407,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方田ノ口住宅,,,,枚方市交北３丁目,,34.8301767,135.6813991,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方招提住宅,,,,枚方市招提南町３丁目,,34.8315681,135.6870532,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方高田住宅,,,,枚方市高田２丁目,,34.7802009,135.6592977,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方招提第２住宅,,,,枚方市招提大谷３丁目,,34.8298949,135.6954163,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方津田第２住宅,,,,枚方市大峰南町,,34.8114778,135.6883621,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方樋之上住宅,,,,枚方市樋之上町,,34.8530094,135.6688249,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方藤阪中住宅,,,,枚方市藤阪中町,,34.8225365,135.7065743,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方交北住宅,,,,枚方市交北３丁目,,34.834197,135.677357,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方船橋住宅,,,,枚方市南船橋２丁目,,34.8496901,135.6796932,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方上之町住宅,,,,枚方市枚方上之町,,34.8096456,135.6439367,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方東牧野住宅,,,,枚方市東牧野町,,34.8367815,135.6773758,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方牧野住宅,,,,枚方市牧野本町１丁目,,34.8386352,135.671067,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方津田山手住宅,,,,枚方市津田山手１丁目,,34.8094254,135.7070196,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方禁野本町住宅,,,,枚方市禁野本町１丁目,,34.8190178,135.6563151,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方交北第２住宅,,,,枚方市交北３丁目,,34.830265,135.681045,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方牧野北住宅,,,,枚方市牧野北町,,34.8497606,135.6666362,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営枚方片鉾住宅,,,,枚方市片鉾東町,,34.8330741,135.6764531,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営茨木郡山住宅,,,,茨木市新郡山１丁目,,34.8310926,135.5469453,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営茨木安威住宅,,,,茨木市南安威２丁目,,34.8435356,135.561663,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営茨木松ケ本住宅,,,,茨木市松ヶ本町,,34.8126135,135.559325,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営茨木玉水住宅,,,,茨木市玉水町,,34.8065492,135.5718094,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営茨木東奈良住宅,,,,茨木市東奈良１丁目・２丁目,,34.8046067,135.5702591,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営茨木玉櫛住宅,,,,茨木市玉櫛１丁目・２丁目,,34.8007393,135.5729145,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営茨木三島丘住宅,,,,茨木市三島丘１丁目・２丁目,,34.8325193,135.5805051,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営茨木西福井住宅,,,,茨木市西福井２丁目,,34.8412548,135.5481148,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営八尾高砂住宅,,,,八尾市高砂町２丁目・４丁目・５丁目,,34.6477107,135.6135499,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営北山本住宅,,,,八尾市山本町北７丁目,,34.6445332,135.6155884,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営久宝寺住宅,,,,八尾市久宝寺２丁目,,34.6284187,135.5926877,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営八尾二俣住宅,,,,八尾市天王寺屋６丁目,,34.6013159,135.6167418,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営八尾北久宝寺住宅,,,,八尾市北久宝寺２丁目,,34.6310274,135.5871785,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営八尾緑ヶ丘住宅,,,,八尾市緑ヶ丘２丁目・３丁目・旭ヶ丘５丁目,,34.6361298,135.609827,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営八尾志紀住宅,,,,八尾市志紀町西１丁目・２丁目・３丁目,,34.6030821,135.6081533,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営八尾西山本住宅,,,,八尾市西山本町１丁目,,34.6292927,135.6159425,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営八尾山本住宅,,,,八尾市山本町北６丁目,,34.6432445,135.6169617,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営八尾植松住宅,,,,八尾市植松町８丁目,,34.6128618,135.5918616,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営羽倉崎住宅,,,,泉佐野市新安松３丁目,,34.3985797,135.3034544,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営鶴原中央住宅,,,,泉佐野市鶴原,,34.4278569,135.3419549,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉佐野見出住宅,,,,泉佐野市鶴原,,34.4217771,135.3485934,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営長滝第１住宅,,,,泉佐野市長滝,,34.3899922,135.3150952,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営佐野泉陽ケ丘住宅,,,,泉佐野市中庄,,34.4042563,135.334914,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉佐野上町住宅,,,,泉佐野市上町１丁目,,34.411497,135.3247592,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉佐野泉ケ丘住宅,,,,泉佐野市泉ヶ丘１丁目・２丁目,,34.4115479,135.3515625,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉佐野長滝住宅,,,,泉佐野市長滝,,34.3865699,135.3249655,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉佐野鶴原北住宅,,,,泉佐野市鶴原,,34.4184516,135.3455865,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉佐野鶴原住宅,,,,泉佐野市鶴原,,34.4154866,135.3473353,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉佐野佐野台住宅,,,,泉佐野市佐野台,,34.4134066,135.3420568,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉佐野東羽倉崎住宅,,,,泉佐野市東羽倉崎町,,34.3985797,135.3034544,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営楠風台住宅,,,,富田林市楠風台２丁目,,34.4843534,135.6005144,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富田林西住宅,,,,富田林市美山台,,34.4997088,135.5878007,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富田林板持住宅,,,,富田林市西板持町２丁目,,34.4966185,135.6040871,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富田林双葉住宅,,,,富田林市甲田３丁目,,34.489112,135.5916395,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富田林錦ヶ丘住宅,,,,富田林市錦ヶ丘町,,34.4977776,135.5896286,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富田林清水住宅,,,,富田林市清水町,,34.5030024,135.6087112,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富田林緑ヶ丘住宅,,,,富田林市緑ヶ丘町,,34.5106721,135.6014103,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富田林楠住宅,,,,富田林市楠町,,34.5055841,135.6181526,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川三井住宅,,,,寝屋川市三井が丘３丁目,,34.7724811,135.6406295,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川秦住宅,,,,寝屋川市三井が丘２丁目,,34.7695816,135.6451678,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川点野住宅,,,,寝屋川市点野６丁目,,34.7749839,135.5999243,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川仁和寺住宅,,,,寝屋川市仁和寺本町６丁目,,34.76692,135.5906546,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川中木田住宅,,,,寝屋川市中木田町,,34.7580131,135.6167761,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川寝屋住宅,,,,寝屋川市寝屋新町,,34.772296,135.6545663,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川河北住宅,,,,寝屋川市河北西町,,34.7353792,135.6226158,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川大利住宅,,,,寝屋川市大利町,,34.7667481,135.6173855,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川香里住宅,,,,寝屋川市美井町,,34.781071,135.6338033,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川成田東住宅,,,,寝屋川市成田東町,,34.783556,135.6474316,,,,,,,,,,,,耐震性能A
