都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,説明,バリアフリー情報,ＵＲＬ,備考
270008,,大阪府,,大阪府営寝屋川春日住宅,,,,寝屋川市春日町・葛原新町,,34.7678454,135.6073809,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川池田住宅,,,,寝屋川市池田西町,,34.7683125,135.6100684,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川高柳住宅,,,,寝屋川市高柳２丁目,,34.7603448,135.6088454,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川御幸西住宅,,,,寝屋川市御幸西町,,34.7523147,135.6050527,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営寝屋川萱島東住宅,,,,寝屋川市萱島東３丁目,,34.7463114,135.6200194,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営打上住宅,,,,寝屋川市梅が丘１丁目,,34.7518739,135.6542444,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営千代田台住宅,,,,河内長野市千代田台町,,34.4628165,135.561735,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営貴望ケ丘住宅,,,,河内長野市北貴望ヶ丘,,34.4690703,135.5555177,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営河内長野三日市住宅,,,,河内長野市三日市町,,34.440867,135.5713803,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営河内長野木戸住宅,,,,河内長野市木戸東町,,34.4743241,135.5738211,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営河内長野楠住宅,,,,河内長野市楠町東,,34.4731036,135.5634141,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営河内長野千代田台住宅,,,,河内長野市千代田台町,,34.4616842,135.563634,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営松原一津屋住宅,,,,松原市一津屋３丁目,,34.5803216,135.5694222,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営松原立部住宅,,,,松原市立部５丁目,,34.5605148,135.5613756,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営松原天美住宅,,,,松原市天美西１丁目,,34.5885892,135.5289423,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営松原岡住宅,,,,松原市岡２丁目,,34.5645304,135.5557323,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営松原上田住宅,,,,松原市上田８丁目,,34.5694968,135.5621273,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営大東寺川住宅,,,,大東市寺川１丁目,,34.7092242,135.642947,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営大東朋来住宅,,,,大東市朋来１丁目・２丁目・東大阪市加納８丁目,,34.698093,135.6163824,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営ペア大東朋来住宅,,,,大東市朋来１丁目,,34.6996543,135.6163394,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営大東南郷住宅,,,,大東市南郷町,,34.7108161,135.6128204,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営大東北新町住宅,,,,大東市北新町,,34.7310412,135.6372285,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営大東末広住宅,,,,大東市末広町,,34.7048076,135.6210874,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営和泉寺田住宅,,,,和泉市寺田町,,34.4708879,135.4327583,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営和泉今福住宅,,,,和泉市今福町２丁目,,34.4734131,135.4282415,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営和泉繁和住宅,,,,和泉市繁和町,,34.4812581,135.4168582,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営和泉北信太住宅,,,,和泉市上町,,34.5119408,135.4511583,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営和泉伯太住宅,,,,和泉市伯太町２丁目,,34.4926659,135.4322755,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営箕面住宅,,,,箕面市新稲１丁目,,34.8331313,135.4627776,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営箕面桜住宅,,,,箕面市桜１丁目,,34.8252976,135.463475,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営柏原河原住宅,,,,柏原市河原町,,34.5905765,135.6233346,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営柏原旭ケ丘住宅,,,,柏原市旭ヶ丘３丁目,,34.558138,135.6376684,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営柏原円明住宅,,,,柏原市円明町,,34.5602144,135.627712,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営柏原芝山住宅,,,,柏原市国分市場１丁目,,34.5710814,135.6476462,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営古市住宅,,,,羽曳野市古市,,34.5432131,135.6134105,,,,,,,,,,,,耐震性能D
270008,,大阪府,,大阪府営羽曳野城山住宅,,,,羽曳野市古市６丁目,,34.5416047,135.6103528,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営羽曳野高鷲住宅,,,,羽曳野市高鷲４丁目・５丁目,,34.5637132,135.5884337,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営羽曳野翠鳥園住宅,,,,羽曳野市翠鳥園,,34.5547936,135.6028801,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営羽曳野碓井住宅,,,,羽曳野市碓井４丁目,,34.5623903,135.6195103,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営羽曳野野々上住宅,,,,羽曳野市野々上５丁目,,34.5614602,135.5904937,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営羽曳野古市住宅,,,,羽曳野市古市,,34.5430923,135.610895,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営門真下馬伏住宅,,,,門真市江端町,,34.7211211,135.6155241,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営門真北岸和田住宅,,,,門真市北岸和田１丁目,,34.7384562,135.6202018,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営門真三ツ島住宅,,,,門真市三ツ島,,34.7216149,135.6050849,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営門真北島住宅,,,,門真市五月田町,,34.7297009,135.5980146,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営門真古川橋住宅,,,,門真市御堂町,,34.7445791,135.5962604,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営門真御堂住宅,,,,門真市御堂町,,34.7445174,135.5953002,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営門真上島住宅,,,,門真市上島町,,34.7445394,135.608604,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営摂津南別府住宅,,,,摂津市南別府町,,34.7585114,135.5520737,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営摂津味生住宅,,,,摂津市一津屋１丁目,,34.7596088,135.566445,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営摂津正雀住宅,,,,摂津市正雀本町１丁目,,34.7749046,135.5476534,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営摂津鳥飼西住宅,,,,摂津市鳥飼西２丁目,,34.7701522,135.5770015,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富木住宅,,,,高石市西取石１丁目・３丁目,,34.522266,135.4495382,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営富木南住宅,,,,高石市取石７丁目,,34.5164494,135.4533899,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営取石住宅,,,,高石市取石７丁目,,34.5190395,135.4582286,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高石加茂住宅,,,,高石市加茂１丁目,,34.5226169,135.435803,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府営高石綾井住宅,,,,高石市加茂３丁目,,34.5226808,135.4421913,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営高石綾園住宅,,,,高石市綾園３丁目,,34.5185621,135.4312563,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営藤井寺道明寺住宅,,,,藤井寺市道明寺６丁目,,34.5668938,135.611769,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営藤井寺小山西住宅,,,,藤井寺市小山２丁目,,34.5777113,135.5878866,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営藤井寺川北住宅,,,,藤井寺市川北３丁目,,34.5846796,135.615449,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営藤井寺大井住宅,,,,藤井寺市大井５丁目,,34.5798623,135.6156635,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営藤井寺小山藤美住宅,,,,藤井寺市小山藤美町,,34.580235,135.5963903,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東鴻池住宅,,,,東大阪市東鴻池町１丁目,,34.6961789,135.6126273,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東鴻池第２住宅,,,,東大阪市東鴻池町２丁目,,34.691433,135.6166184,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪加納住宅,,,,東大阪市加納３丁目,,34.6937266,135.6265855,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪稲田住宅,,,,東大阪市稲田新町１丁目・２丁目,,34.6900039,135.5850971,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪鴻池住宅,,,,東大阪市鴻池町１丁目,,34.6995308,135.6056428,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪吉田住宅,,,,東大阪市島之内１丁目,,34.6782437,135.6174338,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪春宮住宅,,,,東大阪市荒本北,,34.6806347,135.5991626,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪島之内住宅,,,,東大阪市島之内２丁目,,34.6780408,135.6207275,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪玉串住宅,,,,東大阪市玉串町東１丁目,,34.6568629,135.6207168,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪中鴻池住宅,,,,東大阪市中鴻池町３丁目,,34.6957555,135.6035721,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東大阪新上小阪住宅,,,,東大阪市新上小阪,,34.649979,135.590204,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営前畑住宅,,,,泉南市樽井８丁目,,34.3753028,135.2678561,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉南樽井住宅,,,,泉南市樽井６丁目,,34.3731008,135.2638452,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉南りんくう住宅,,,,泉南市りんくう南浜,,34.3784729,135.2645409,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営泉南岡田住宅,,,,泉南市岡田７丁目,,34.3931617,135.2820826,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営清滝住宅,,,,四條畷市清滝新町,,34.7413216,135.6567979,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営交野梅ケ枝住宅,,,,交野市梅が枝,,34.7889772,135.671314,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営交野松塚住宅,,,,交野市松塚,,34.7942814,135.6669474,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営交野藤ケ尾住宅,,,,交野市藤が尾１丁目,,34.7719259,135.6756055,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営交野星田住宅,,,,交野市星田６丁目,,34.7631323,135.6632384,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営交野梅が枝第２住宅,,,,交野市梅が枝,,34.7876511,135.6716788,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営島本江川住宅,,,,三島郡島本町江川１丁目,,34.8831889,135.6756159,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営忠岡東第１住宅,,,,泉北郡忠岡町忠岡東１丁目,,34.487988,135.4019237,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営忠岡東第２住宅,,,,泉北郡忠岡町忠岡東１丁目,,34.4868011,135.3994818,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営熊取朝代住宅,,,,泉南郡熊取町長池,,34.3910635,135.3528178,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営田尻芦原住宅,,,,泉南郡田尻町嘉祥寺,,34.3909329,135.2927041,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営田尻りんくう住宅,,,,泉南郡田尻町りんくうポート北,,34.3989427,135.2893031,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営岬深日住宅,,,,泉南郡岬町深日,,34.3161342,135.1505363,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営尾崎鉄筋住宅,,,,阪南市尾崎町６丁目,,34.3680236,135.2436626,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営東鳥取石田住宅,,,,阪南市石田,,34.3498937,135.2450252,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営阪南尾崎住宅,,,,阪南市尾崎町５丁目,,34.3666818,135.2457079,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営狭山住宅,,,,大阪狭山市西山台４丁目,,34.4852289,135.5394459,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営美原南余部住宅,,,,堺市美原区南余部西１丁目・２丁目・３丁目,,34.5339864,135.5431044,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営美原北余部住宅,,,,堺市美原区北余部西１丁目・２丁目・４丁目,,34.5407298,135.5436194,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府営美原平尾住宅,,,,堺市美原区平尾,,34.5280557,135.5704093,,,,,,,,,,,,耐震性能A
270008,,大阪府,,青少年海洋センター,,,,泉南郡岬町6190番地,,34.336136,135.181704,,,,,,,,,,,,耐震性能A
270008,,大阪府,,青少年海洋センターマリンロッジ海風館,,,,泉南郡岬町6190番地,,34.335233,135.181446,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府公館,,,,大阪市中央区大手前2丁目1番46号,,34.686001,135.518871,,,,,,,,,,,,耐震性能C
270008,,大阪府,,分館6号館,,,,大阪市中央区大手前3丁目1番88号,,34.6853389,135.5199276,,,,,,,,,,,,耐震性能C
270008,,大阪府,,旧職員会館,,,,大阪市中央区大手前2丁目1番59号,,34.6866749,135.5186777,,,,,,,,,,,,未診断
270008,,大阪府,,旧議会会館,,,,大阪市中央区谷町2丁目2番6号,,34.6860222,135.5181,,,,,,,,,,,,耐震性能B
270008,,大阪府,,なにわ北府税事務所,,,,大阪市北区西天満３丁目５番２４号,,34.6973597,135.5088838,,,,,,,,,,,,耐震性能A
270008,,大阪府,,泉北府税事務所,,,,堺市堺区中安井町３丁４番１号,,34.571049,135.479149,,,,,,,,,,,,耐震性能A
270008,,大阪府,,中河内府税事務所,,,,東大阪市御厨栄町４丁目１番１６号,,34.6669341,135.5837335,,,,,,,,,,,,耐震性能A
270008,,大阪府,,夕陽丘庁舎,,,,大阪市天王寺区伶人町2番7号,,34.6552865,135.5132652,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立男女共同参画・青少年センター（ドーンセンター）,,,,大阪市中央区大手前１丁目３番４９号,,34.69001,135.520773,,,,,,,,,,,,耐震性能A
270008,,大阪府,,センチュリーオーケストラハウス,,,,豊中市服部緑地1-7,,34.7745111,135.4895844,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立江之子島文化芸術創造センター,,,,大阪市西区江之子島２丁目１番３４号,,34.681393,135.483742,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立国際会議場,,,,大阪市北区中之島５丁目３番５１号,,34.6893768,135.4862389,,,,,,,,,,,,耐震性能A
270008,,大阪府,,（旧）国際児童文学館,,,,吹田市千里万博公園10番6号,,34.811921,135.53427,,,,,,,,,,,,耐震性能A
270008,,大阪府,,日本万国博覧会記念公園,,,,吹田市千里万博公園1番1号,,34.808183,135.532386,,,,,,,,,,,,耐震性能B
270008,,大阪府,,障がい者交流促進センター,,,,堺市南区城山台5丁1番2号,,34.4663461,135.4821106,,,,,,,,,,,,耐震性能A
270008,,大阪府,,旧大阪府ＩＴステーション,,,,大阪市天王寺区六万体町３丁目２１番地,,34.6593333,135.5146872,,,,,,,,,,,,耐震性能A
270008,,大阪府,,盲人福祉センター,,,,大阪市天王寺区生玉前町５番２５号,,34.6623135,135.5152176,,,,,,,,,,,,耐震性能B
270008,,大阪府,,谷町福祉センター,,,,大阪市中央区谷町5丁目4番13号,,34.6768924,135.5181225,,,,,,,,,,,,耐震性能B
270008,,大阪府,,大阪府立稲スポーツセンター,,,,箕面市稲6丁目15番26号,,34.818164,135.484624,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立大型児童館ビックバン,,,,堺市南区茶山台1丁9番1号,,34.4949045,135.5136826,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立修徳学院,,,,柏原市大字高井田809番1号,,34.573189,135.643085,,,,,,,,,,,,耐震性能A
270008,,大阪府,,岸和田子ども家庭センター,,,,岸和田市宮前町7番30号,,34.4688114,135.3884606,,,,,,,,,,,,耐震性能A
270008,,大阪府,,池田子ども家庭センター,,,,池田市満寿美町9番17号,,34.817897,135.426214,,,,,,,,,,,,耐震性能A
270008,,大阪府,,中央子ども家庭センター,,,,寝屋川市八坂町28番5号,,34.7668234,135.621842,,,,,,,,,,,,耐震性能A
270008,,大阪府,,東大阪子ども家庭センター,,,,東大阪市永和1丁目7番4号,,34.662515,135.573317,,,,,,,,,,,,耐震性能A
270008,,大阪府,,子どもライフサポートセンター,,,,堺市南区城山台5丁1番5号,,34.467593,135.479665,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府こころの健康総合センター,,,,大阪市住吉区万代東三丁目1-46,,34.615758,135.503885,,,,,,,,,,,,耐震性能A
270008,,大阪府,,監察医事務所,,,,大阪市中央区馬場町1番6号,,34.6817088,135.5278021,,,,,,,,,,,,耐震性能A
270008,,大阪府,,旧大阪府立健康科学センター,,,,大阪市東成区中道1丁目3番2号,,34.6810063,135.5352321,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪がん循環器病予防センター,,,,大阪市城東区森之宮1丁目6番107号,,34.681819,135.53527,,,,,,,,,,,,耐震性能A
270008,,大阪府,,上汐会館,,,,大阪市天王寺区上汐5丁目2番3号,,34.6605164,135.516612,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立労働センター,,,,大阪市中央区北浜東3番14号,,34.6899328,135.5129559,,,,,,,,,,,,耐震性能A
270008,,大阪府,,芦原高等職業技術専門校,,,,大阪市浪速区木津川２丁目３番１５号,,34.6599469,135.4840094,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府港湾教育訓練センター,,,,大阪市大正区鶴町2丁目20番21号,,34.6384819,135.4529767,,,,,,,,,,,,耐震性能A
270008,,大阪府,,東大阪高等職業技術専門校,,,,東大阪市菱江6丁目9番10号,,34.675566,135.607123,,,,,,,,,,,,耐震性能A
270008,,大阪府,,南大阪高等職業技術専門校,,,,和泉市テクノステージ2丁目3番5号,,34.4217899,135.4523086,,,,,,,,,,,,耐震性能A
270008,,大阪府,,夕陽丘高等職業技術専門校,,,,大阪市天王寺区上汐4丁目4番1号,,34.6623385,135.5160175,,,,,,,,,,,,耐震性能A
270008,,大阪府,,北大阪高等職業技術専門校,,,,枚方市津田山手2丁目11番40号,,34.802492,135.713274,,,,,,,,,,,,耐震性能A
270008,,大阪府,,マイドームおおさか,,,,大阪市中央区本町橋2-5,,34.6848694,135.5111479,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立花の文化園,,,,河内長野市高向２２９２－１,,34.4342481,135.5534856,,,,,,,,,,,,耐震性能A
270008,,大阪府,,らくらくセンターハウス,,,,東大阪市上六万寺町１７４８－２,,34.655848,135.653955,,,,,,,,,,,,耐震性能A
270008,,大阪府,,ちはや星と自然のミュージアム,,,,南河内郡千早赤阪村大字千早１３１３－２ ,,34.4109739,135.6773885,,,,,,,,,,,,耐震性能A
270008,,大阪府,,紀泉わいわい村,,,,泉南市信達葛畑２０７番地,,34.3333627,135.3239768,,,,,,,,,,,,耐震性能A
270008,,大阪府,,中央卸売市場,,,,茨木市宮島１丁目１番１号,,34.7927913,135.5838898,,,,,,,,,,,,耐震性能A
270008,,大阪府,,安威川ダム建設事務所,,,,茨木市大住町8番11号,,34.8231408,135.5757205,,,,,,,,,,,,耐震性能A
270008,,大阪府,,住吉公園,,,,大阪市住之江区浜口東1-1-13,,34.612345,135.488505,,,,,,,,,,,,耐震性能A
270008,,大阪府,,住之江公園,,,,大阪市住之江区南加賀屋1-1-117,,34.6123162,135.4740867,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大泉緑地,,,,堺市北区金岡町128,,34.5665193,135.5245771,,,,,,,,,,,,耐震性能A
270008,,大阪府,,浜寺公園,,,,堺市西区浜寺公園町,,34.541569,135.440698,,,,,,,,,,,,耐震性能A
270008,,大阪府,,服部緑地,,,,豊中市服部緑地1-1,,34.7787773,135.4838515,,,,,,,,,,,,耐震性能A
270008,,大阪府,,久宝寺緑地,,,,八尾市西久宝寺323,,34.6300238,135.578249,,,,,,,,,,,,耐震性能A
270008,,大阪府,,せんなん里海公園,,,,泉南郡岬町淡輪地先,,34.336242,135.190844,,,,,,,,,,,,耐震性能A
270008,,大阪府,,りんくう公園,,,,泉佐野市りんくう往来北１,,34.413221,135.296706,,,,,,,,,,,,耐震性能A
270008,,大阪府,,二色の浜公園,,,,貝塚市澤859-1,,34.4371587,135.3369829,,,,,,,,,,,,耐震性能A
270008,,大阪府,,寝屋川公園,,,,寝屋川市寝屋川公園1707,,34.762478,135.652281,,,,,,,,,,,,耐震性能A
270008,,大阪府,,深北緑地,,,,大東市深野北4-284,,34.726735,135.628558,,,,,,,,,,,,耐震性能A
270008,,大阪府,,太間排水機場,,,,寝屋川市太間町18-1,,34.7864902,135.6149532,,,,,,,,,,,,耐震性能A
270008,,大阪府,,箕面公園,,,,箕面市箕面公園1-18,,34.841048,135.4715289,,,,,,,,,,,,耐震性能A
270008,,大阪府,,錦織公園,,,,富田林市錦織1560,,34.4785379,135.5756687,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立狭山池博物館,,,,大阪狭山市池尻中2丁目,,34.507464,135.551829,,,,,,,,,,,,耐震性能A
270008,,大阪府,,鴻池水みらいセンター,,,,東大阪市北鴻池町1-18,,34.702619,135.594024,,,,,,,,,,,,耐震性能A
270008,,大阪府,,渚水みらいセンター,,,,枚方市渚内野4丁目10番1号,,34.8399267,135.6591153,,,,,,,,,,,,耐震性能A
270008,,大阪府,,川俣水みらいセンター,,,,東大阪市川俣2丁目1番1号,,34.6827432,135.5776729,,,,,,,,,,,,耐震性能A
270008,,大阪府,,狭山水みらいセンター,,,,大阪狭山市東池尻6丁目1647,,34.516111,135.563436,,,,,,,,,,,,耐震性能A
270008,,大阪府,,今池水みらいセンター,,,,松原市天美西7丁目265番地-1,,34.5915914,135.5245541,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大井水みらいセンター,,,,藤井寺市西大井1丁目407番1号,,34.5790325,135.6033423,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪南下水汚泥広域処理場,,,,忠岡町新浜3丁目1-4,,34.501629,135.372268,,,,,,,,,,,,耐震性能A
270008,,大阪府,,高槻水みらいセンター,,,,高槻市番田2丁目1番1号,,34.8215779,135.6217381,,,,,,,,,,,,耐震性能A
270008,,大阪府,,中央水みらいセンター,,,,茨木市宮島3丁目1番1号,,34.78262,135.5721853,,,,,,,,,,,,耐震性能A
270008,,大阪府,,堺３区港湾施設,,,,堺市堺区築港南町2番地,,34.588523,135.456464,,,,,,,,,,,,未診断
270008,,大阪府,,石川河川公園,,,,羽曳野市駒ヶ谷140,,34.546103,135.620749,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立体育会館,,,,大阪市浪速区難波中3丁目4番36号,,34.6623329,135.499183,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立門真スポーツセンター,,,,門真市三ツ島3丁目7-16,,34.7156924,135.5944015,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立臨海スポーツセンター,,,,高石市高師浜丁6番1号,,34.5287717,135.4289923,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立漕艇センター,,,,高石市高砂1丁目,,34.53529,135.43112,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立少年自然の家,,,,貝塚市木積字秋山長尾3350,,34.366731,135.406866,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立中央図書館,,,,東大阪市荒本北1丁目2番1号,,34.680962,135.60064,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立中之島図書館,,,,大阪市北区中之島1丁目2番10号,,34.693648,135.503199,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府教育庁文化財調査事務所,,,,堺市南区竹城台3丁21番4号,,34.493013,135.501168,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立近つ飛鳥博物館,,,,南河内郡河南町大字東山299番地,,34.5031332,135.6437838,,,,,,,,,,,,耐震性能A
270008,,大阪府,,大阪府立弥生文化博物館,,,,和泉市池上町4丁目8番27号,,34.4992414,135.4271627,,,,,,,,,,,,耐震性能A
270008,,大阪府,,泉州警備派出所,,,,泉大津市なぎさ町4-10,,34.5098316,135.3995344,,,,,,,,,,,,耐震性能A
270008,,大阪府,,西成労働福祉センター,,,,大阪市西成区萩之茶屋1丁目3番28号,,34.648349,135.499804,,,,,,,,,,,,耐震性能A
270008,,大阪府,,山田池公園,,,,枚方市山田池公園1-1,,34.822855,135.688607,,,,,,,,,,,,耐震性能A
